日期,站点,Location,AD Content,LP Title,LP URL,视频链接,频道,播放量,点赞量,发布时间,平台,格式
2026/7/13,discovaz.com,CA DE FR GB IT JP US,Learn more here. learn about custom build software,"Learn More on Custom Build Software: How Low-Code Makes It Fast, Friendly, and Affordable - Discovaz",https://www.discovaz.com/dsr?q=learn+more+on+custom+build+software&de=mobile&arq=custom+build+software&pub={placement}&rac=learn+more+on+custom+build+software+get+ready+for+the+world+cup+and+build+a+custom+kit+for+your+favorite+country+custom+build+software+may+help+you+realize+your+ideas+in+a+fun+simple+and+fast+way+interested+learn+how+on+the+website+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch4992&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=OL4_uZ7QUP0,Video ad upload channel,24863,0,2026-05-06T05:39:19Z,google,video
2026/7/13,discovaz.com,CA DE FR GB US,Learn more here. learn about Custom build software,Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub={placement}&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7234&terms=custom+build+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=bfPGKWkToqg,Video ad upload channel,4474,0,2026-06-08T13:50:14Z,google,video
2026/7/13,discovaz.com,CA GB US,Learn more here. learn about Custom Construction Software,Building Better with Custom Construction Software - Discovaz,https://www.discovaz.com/dsr?q=discover+more+about+custom+construction+software&de=mobile&arq=construction+software&pub={placement}&rac=discover+more+about+custom+construction+software+start+learning+about+custom+construction+software+construction+software&asid=a1_ch5546&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=DHRdSB8TuTk,Video ad upload channel,915531,1383,2026-05-14T13:41:34Z,google,video
2026/7/13,discovaz.com,CA GB US,Learn more. Read more info on Skins Construction Software,Understanding Skins Construction Software: A 2026 Flat-Rate Guide - Discovaz,https://www.discovaz.com/dsr?q=understanding%20skins%20construction%20software%20a%20comprehensive%20guide%20for%202026&arq=skins+construction+software&pub={placement}&rac=understanding+skins+construction+software+a+comprehensive+guide+for+2026+skins+construction+software&asid=a1_ch7183&terms=skins+construction+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=ocNG-mICUEU,Video ad upload channel,1860756,3378,2026-06-08T11:38:46Z,google,video
2026/7/13,discovaz.com,CA FR GB US,Learn more here. learn about ai virtual agents,Understanding AI virtual agents: Transforming communication - Discovaz,https://www.discovaz.com/dsr?q=learn%20more%20about%20ai%20virtual%20agents&arq=ai+virtual+agents&pub={placement}&rac=learn+more+about+ai+virtual+agents+start+learning+about+ai+virtual+agents+ai+virtual+agents&asid=a1_ch7462&terms=ai+virtual+agents&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=JUlnyeSvX4g,Video ad upload channel,28856,0,2026-06-10T13:34:12Z,google,video
2026/7/13,discovaz.com,CA DE GB US,Learn more here. learn about storage racks,Smart Storage Racks: A Simple Guide to Organized Spaces - Discovaz,https://www.discovaz.com/dsr?q=learn+more+about+storage+racks&de=mobile&arq=storage+racks&pub={placement}&rac=learn+more+about+storage+racks+start+learning+about+storage+racks+storage+racks&asid=a1_ch2173&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=F5Kj9RKAm0M,Video ad upload channel,2376796,10460,2026-04-14T09:57:51Z,google,video
2026/7/13,discovaz.com,CA DE US,Learn more. Read more info on Medical software 2026,Exploring Medical Software 2026: Making Healthcare Safer and Faster for Everyone - Discovaz,https://www.discovaz.com/dsr?q=exploring%20medical%20software%202026&arq=medical+software+2026&pub={placement}&rac=exploring+medical+software+2026+read+more+info+on+medical+software+2026+medical+software+2026&asid=a1_ch6962&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=u6XrGne2w3Q,Video ad upload channel,3727520,10707,2026-06-04T05:42:50Z,google,video
2026/7/13,discovaz.com,CA US,Learn more here. learn about AI Remote Management tools,Boost Productivity with AI Remote Management Tools - Discovaz,https://www.discovaz.com/dsr?q=learn+more+on+ai+remote+management+tools&de=mobile&arq=ai+remote+management+tools&pub={placement}&rac=learn+more+on+ai+remote+management+tools+get+general+info+on+ai+remote+management+tools+ai+remote+management+tools&asid=a1_ch3854&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=96zsbxK6iA4,Video ad upload channel,20290642,49699,2026-04-17T08:53:47Z,google,video
2026/7/13,discovaz.com,CA GB US,Learn More. Learn broadly about AI Automation,Learn broadly about AI automation - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20about%20ai%20automation&arq=ai+automation&pub={placement}&rac=learn+broadly+about+ai+automation+ai+automation&asid=a1_ch7451&terms=ai+automation&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=bXw6dgZMVlk,Video ad upload channel,1414063,619,2026-06-10T13:16:31Z,google,video
2026/7/13,discovaz.com,CA DE GB US,Learn more. Read more info on custom build software,Exploring Custom Build Software for Your Growing Business - Discovaz,https://www.discovaz.com/dsr?q=exploring%20custom%20build%20software&arq=custom+build+software&pub={placement}&rac=exploring+custom+build+software+custom+build+software&asid=a1_ch8944&terms=custom+build+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=aa0Z4sd0Gfs,Video ad upload channel,196891,119,2026-07-02T08:58:21Z,google,video
2026/7/13,discovaz.com,CA GB US,Learn more. Read more info on Custom build software,Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub={placement}&rac=learn+broadly+on+custom+build+software+custom+build+software&asid=a1_ch7194&terms=custom+build+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=HFVLfaT1tFc,Video ad upload channel,4479974,6489,2026-06-08T11:57:42Z,google,video
2026/7/13,discovaz.com,CA DE GB JP US,Learn more. Read more info on Medical software 2026,Use Cases of Medical Software 2026: A Brighter Future for Your Health - Discovaz,https://www.discovaz.com/dsr?q=use%20cases%20of%20medical%20software%202026&arq=medical+software+2026&pub={placement}&rac=use+cases+of+medical+software+2026+read+more+info+on+medical+software+2026+medical+software+2026&asid=a1_ch7228&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=xiUj_Au95qI,Video ad upload channel,9305025,19335,2026-06-08T13:40:25Z,google,video
2026/7/13,discovaz.com,CA DE FR GB IT US,Learn more here. learn about application security posture,How to Get Powerful Insights on Application Security - Discovaz,https://www.discovaz.com/dsr?q=get%20insights%20on%20application%20security&arq=application+security&pub={placement}&rac=get+insights+on+application+security+start+learning+about+application+security+posture+application+security&asid=a1_ch9161&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=o5bLNLBLOMQ,Video ad upload channel,157774,247,2026-07-03T11:04:39Z,google,video
2026/7/13,discovaz.com,CA DE FR GB IT US,Learn more. Read more info on builder software,Learn How to Build Jersey With Builder Software for Your Team - Discovaz,https://www.discovaz.com/dsr?q=learn%20how%20to%20build%20jersey%20with%20builder%20software&arq=builder+software&pub={placement}&rac=learn+how+to+build+jersey+with+builder+software+read+more+info+on+builder+software+builder+software&asid=a1_ch9173&terms=builder+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=6i0wuOMqJBw,Video ad upload channel,1202,0,2026-07-03T11:20:59Z,google,video
2026/7/13,discovaz.com,CA US,Learn more here. Explore more about Medical Software,Read More About What is Medical Software and Why Its Essential in 2026 - Discovaz,https://www.discovaz.com/dsr?q=read%20more%20about%20what%20is%20medical%20software%20and%20why%20its%20essential%20in%202026&arq=medical+software+2026&pub={placement}&rac=read+more+about+what+is+medical+software+and+why+its+essential+in+2026+medical+software+2026&asid=a1_ch6990&terms=medical+software+2026&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=bcAR2whAmb4,Video ad upload channel,1367559,2671,2026-06-04T09:42:03Z,google,video
2026/7/13,discovaz.com,CA DE FR GB IT JP US,Learn more here. Learn about AI Remote Management,AI Remote Management Made Simple: Transform Your Workday - Discovaz,https://www.discovaz.com/dsr?q=learn+more+about+ai+remote+management&de=mobile&arq=ai+remote+management&pub={placement}&rac=learn+more+about+ai+remote+management+start+learning+about+ai+remote+management+ai+remote+management&asid=a1_ch5206&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=LMKeKBkyha4,Video ad upload channel,239622,238,2026-05-08T11:10:43Z,google,video
2026/7/13,discovaz.com,CA GB US,Learn more here. learn about Custom build software,Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub={placement}&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7252&terms=custom+build+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=J6UsgfgNbk8,Video ad upload channel,6644,0,2026-06-08T14:14:10Z,google,video
2026/7/13,discovaz.com,CA GB US,Learn more here. learn about Custom build software,Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub={placement}&rac=learn+broadly+on+custom+build+software+build+your+custom+football+boots+in+seconds+with+custom+build+software+designing+a+unique+pair+of+boots+could+be+effortless+your+friends+might+envy+you+interested+learn+how+on+the+website+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch7086&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=ywJLCRoaMxA,Video ad upload channel,2017,0,2026-06-05T10:51:21Z,google,video
2026/7/13,discovaz.com,CA GB US,Learn more here. learn about Online Brand Promotion,Online Brand Promotion: A Simple Introduction to Getting Noticed - Discovaz,https://www.discovaz.com/dsr?q=learn+broadly+about+online+brand+promotion&de=mobile&arq=online+brand+promotion&pub={placement}&rac=learn+broadly+about+online+brand+promotion+start+learning+about+online+brand+promotion+online+brand+promotion&asid=a1_ch6181&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=3eXeQYaBhsw,Video ad upload channel,410818,1069,2026-05-25T10:24:13Z,google,video
2026/7/13,discovaz.com,CA DE FR GB JP US,Learn More. Read more info on Phone Bundles,Unpacking Phone Bundles: How to Choose the Best Fit - Discovaz,https://www.discovaz.com/dsr?q=get+insights+on+phone+bundles&de=mobile&arq=phone+bundles&pub={placement}&rac=get+insights+on+phone+bundles+read+more+info+on+phone+bundles+phone+bundles&asid=a1_ch3132&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=-eMQ_RDqEDs,DailyConsumer,4210162,6318,2026-04-06T06:05:40Z,google,video
2026/7/13,discovaz.com,CA GB US,Learn more here. Learn about Make AI Automation,Make AI Automation: How Anyone Can Build Smart Agents in Minutes - Discovaz,https://www.discovaz.com/dsr?q=discover%20more%20information%20about%20make%20ai%20automation&arq=make+ai+automation&pub={placement}&rac=discover+more+information+about+make+ai+automation+learn+about+make+ai+automation+make+ai+automation&asid=a1_ch6842&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=_hDKxlLzXI0,Video ad upload channel,215198,1100,2026-06-02T13:52:03Z,google,video
2026/7/13,discovaz.com,CA DE FR GB US,Learn more here. learn about I want to start a business,How to Start a Business: Essential First Steps - Discovaz,https://www.discovaz.com/dsr?q=learn%20more%20about%20i%20want%20to%20start%20a%20business&arq=i+want+to+start+a+business&pub={placement}&rac=learn+more+about+i+want+to+start+a+business+start+learning+about+i+want+to+start+a+business+i+want+to+start+a+business&asid=a1_ch7969&terms=i+want+to+start+a+business&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=oCB6J-WkH3U,Video ad upload channel,1227249,6925,2026-06-17T13:57:15Z,google,video
2026/7/13,discovaz.com,CA DE FR GB IT,Learn more here. learn about Electronic Test Equipment,Exciting Electronic Test Equipment Opportunities in 2026 - Discovaz,https://www.discovaz.com/dsr?q=electronic%20test%20equipment%20opportunities&arq=electronic+test+equipment&pub={placement}&rac=electronic+test+equipment+opportunities+start+learning+about+electronic+test+equipment+electronic+test+equipment&asid=a1_ch8153&terms=electronic+test+equipment&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=L7XPDnGq7FE,Video ad upload channel,182919,649,2026-06-19T13:08:40Z,google,video
2026/7/13,discovaz.com,CA DE GB US,Learn more here. learn about Custom build software,Learn Broadly on Custom Build Software: Your Journey to Digital Success - Discovaz,https://www.discovaz.com/dsr?q=learn%20broadly%20on%20custom%20build%20software&arq=custom+build+software&pub={placement}&rac=learn+broadly+on+custom+build+software+start+learning+about+custom+build+software+custom+build+software&asid=a1_ch8892&terms=custom+build+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=IXPjZT3gr90,Video ad upload channel,93219,87,2026-07-01T13:04:38Z,google,video
2026/7/13,discovaz.com,CA GB US,Learn more here. learn about Getting Products via Email Marketing,Sell More Products from Your Inbox: A Simple Email Plan - Discovaz,https://www.discovaz.com/dsr?q=how+to+get+products+through+email+marketing&de=mobile&arq=email+marketing+products&pub={placement}&rac=how+to+get+products+through+email+marketing+start+learning+about+getting+products+via+email+marketing+email+marketing+products&asid=a1_ch3617&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=vepWucteX4k,Video ad upload channel,649055,8273,2026-04-14T12:52:53Z,google,video
2026/7/13,discovaz.com,CA DE GB US,Learn more. Read more info on custom build software,Exploring Custom Build Software for Your Growing Business - Discovaz,https://www.discovaz.com/dsr?q=exploring%20custom%20build%20software&arq=custom+build+software&pub={placement}&rac=exploring+custom+build+software+custom+build+software&asid=a1_ch9005&terms=custom+build+software&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=aS49Nl7nf7w,Video ad upload channel,7124,0,2026-07-02T13:23:44Z,google,video
2026/7/13,discovaz.com,CA GB US,Discover more here. learn about Ai automation,Learn broadly about AI automation - Discovaz,https://www.discovaz.com/dsr?q=learn+broadly+about+ai+automation&de=mobile&arq=ai+automation&pub={placement}&rac=learn+broadly+about+ai+automation+start+learning+about+ai+automation+ai+automation&asid=a1_ch4337&terms=&locale=en_US&ad_id={creative},https://www.youtube.com/watch?v=f_8o_uZsJyo,Video ad upload channel,9699141,9349,2026-04-24T12:11:02Z,google,video
2026/7/13,discovaz.com,CA DE GB US,Learn more here. learn about Office cleaning services,A Happy Guide to Professional Office Cleaning and Tech-Driven Hygiene - Discovaz,"https://www.discovaz.com/dsr?q=office%20cleaing&arq=office+cleaning+services&pub={placement}&rac=office+cleaing+start+learning+about+office+cleaning+services+office+cleaning+services&asid=a1_ch7042&terms=janitorial+services+near+me,corporate+cleaning+services,professional+office+cleaners,commercial+cleaning+company,office+sanitization+services&locale=en_US&ad_id={creative}",https://www.youtube.com/watch?v=0sqhGGmAxPk,Video ad upload channel,170213,954,2026-06-04T13:27:21Z,google,video
